Anio	Mes	Estado	Lluvia
1996	Ene	San.Luis.Potosí	0.9
1996	Ene	Sinaloa	0.7
1996	Ene	Sonora	0
1996	Ene	Tabasco	70.1
1996	Ene	Tamaulipas	0.6
1996	Ene	Tlaxcala	0
1996	Ene	Veracruz	12.9
1996	Ene	Yucatán	21.5
1996	Ene	Zacatecas	0
1996	Ene	Nacional	5.9
1996	Feb	Aguascalientes	1.4
1996	Feb	Baja.California	19.1
1996	Feb	Baja.California.Sur	0.6
1996	Feb	Campeche	14.5
1996	Feb	Ciudad.de.México	0.4
1996	Feb	Coahuila	1.6
1996	Feb	Colima	0.2
1996	Feb	Chiapas	16.7
1996	Feb	Chihuahua	2.8
1996	Feb	Durango	0.9
1996	Feb	Guanajuato	0
1996	Feb	Guerrero	0
1996	Feb	Hidalgo	3.8
1996	Feb	Jalisco	0.3
1996	Feb	Estado.de.México	0.4
1996	Feb	Michoacán	0
1996	Feb	Morelos	0
1996	Feb	Nayarit	0.1
1996	Feb	Nuevo.León	2.6
1996	Feb	Oaxaca	9.8
1996	Feb	Puebla	19.9
1996	Feb	Querétaro	0
1996	Feb	Quintana.Roo	19.1
1996	Feb	San.Luis.Potosí	6.2
1996	Feb	Sinaloa	0.5
1996	Feb	Sonora	2.6
1996	Feb	Tabasco	49.7
1996	Feb	Tamaulipas	1
1996	Feb	Tlaxcala	0.5
1996	Feb	Veracruz	23.3
1996	Feb	Yucatán	12.1
1996	Feb	Zacatecas	2.6
1996	Feb	Nacional	6
1996	Mar	Aguascalientes	0
1996	Mar	Baja.California	40.6
1996	Mar	Baja.California.Sur	0
1996	Mar	Campeche	19
1996	Mar	Ciudad.de.México	2.3
1996	Mar	Coahuila	0.2
1996	Mar	Colima	0
1996	Mar	Chiapas	17.9
1996	Mar	Chihuahua	0
1996	Mar	Durango	0
1996	Mar	Guanajuato	0.8
1996	Mar	Guerrero	0
1996	Mar	Hidalgo	11.1
1996	Mar	Jalisco	0.1
1996	Mar	Estado.de.México	2.3
1996	Mar	Michoacán	0.3
1996	Mar	Morelos	8.5
1996	Mar	Nayarit	0.2
1996	Mar	Nuevo.León	2.4
1996	Mar	Oaxaca	6.9
1996	Mar	Puebla	25.8
1996	Mar	Querétaro	0.7
1996	Mar	Quintana.Roo	55.1
1996	Mar	San.Luis.Potosí	9.6
1996	Mar	Sinaloa	0
1996	Mar	Sonora	0.2
1996	Mar	Tabasco	61.5
1996	Mar	Tamaulipas	8.1
1996	Mar	Tlaxcala	3.8
1996	Mar	Veracruz	33.7
1996	Mar	Yucatán	41.7
1996	Mar	Zacatecas	0
1996	Mar	Nacional	8.5
1996	Abr	Aguascalientes	6.4
1996	Abr	Baja.California	2.8
1996	Abr	Baja.California.Sur	0
1996	Abr	Campeche	67
1996	Abr	Ciudad.de.México	30.7
1996	Abr	Coahuila	19.1
1996	Abr	Colima	0
1996	Abr	Chiapas	56.7
1996	Abr	Chihuahua	0.9
1996	Abr	Durango	4.6
1996	Abr	Guanajuato	1.7
1996	Abr	Guerrero	3.5
1996	Abr	Hidalgo	12.2
1996	Abr	Jalisco	2.7
1996	Abr	Estado.de.México	19.9
1996	Abr	Michoacán	3.2
1996	Abr	Morelos	4.5
1996	Abr	Nayarit	2.2
1996	Abr	Nuevo.León	8.3
1996	Abr	Oaxaca	23.9
1996	Abr	Puebla	35.8
1996	Abr	Querétaro	1
1996	Abr	Quintana.Roo	146
1996	Abr	San.Luis.Potosí	6.6
1996	Abr	Sinaloa	1.1
1996	Abr	Sonora	0.2
1996	Abr	Tabasco	109
1996	Abr	Tamaulipas	5.4
1996	Abr	Tlaxcala	24.7
1996	Abr	Veracruz	30.3
1996	Abr	Yucatán	32.9
1996	Abr	Zacatecas	6.2
1996	Abr	Nacional	15.9
1996	May	Aguascalientes	2.9
1996	May	Baja.California	0
1996	May	Baja.California.Sur	0
1996	May	Campeche	83.3
1996	May	Ciudad.de.México	24
1996	May	Coahuila	43.3
1996	May	Colima	3.8
1996	May	Chiapas	76.9
1996	May	Chihuahua	0.3
1996	May	Durango	5.3
1996	May	Guanajuato	10
1996	May	Guerrero	50.1
1996	May	Hidalgo	5.8
1996	May	Jalisco	13.4
1996	May	Estado.de.México	25
1996	May	Michoacán	14.7
1996	May	Morelos	34.9
1996	May	Nayarit	1.1
1996	May	Nuevo.León	13.5
1996	May	Oaxaca	55.2
1996	May	Puebla	34.7
1996	May	Querétaro	9.9
1996	May	Quintana.Roo	114.7
1996	May	San.Luis.Potosí	21.3
1996	May	Sinaloa	0
1996	May	Sonora	0.3
1996	May	Tabasco	63.3
1996	May	Tamaulipas	10.6
1996	May	Tlaxcala	67.2
1996	May	Veracruz	48.4
1996	May	Yucatán	46.9
1996	May	Zacatecas	7.6
1996	May	Nacional	23.4
1996	Jun	Aguascalientes	50.3
1996	Jun	Baja.California	0
1996	Jun	Baja.California.Sur	0.3
1996	Jun	Campeche	227.5
1996	Jun	Ciudad.de.México	133.6
1996	Jun	Coahuila	18.1
1996	Jun	Colima	185
1996	Jun	Chiapas	268
1996	Jun	Chihuahua	75.9
1996	Jun	Durango	67.1
1996	Jun	Guanajuato	74.2
1996	Jun	Guerrero	256
1996	Jun	Hidalgo	102.4
1996	Jun	Jalisco	115.2
1996	Jun	Estado.de.México	91.4
1996	Jun	Michoacán	131
1996	Jun	Morelos	228.5
1996	Jun	Nayarit	116.2
1996	Jun	Nuevo.León	33.8
1996	Jun	Oaxaca	256
1996	Jun	Puebla	310.6
1996	Jun	Querétaro	61.7
1996	Jun	Quintana.Roo	134.6
1996	Jun	San.Luis.Potosí	153.3
1996	Jun	Sinaloa	29.5
1996	Jun	Sonora	13.2
1996	Jun	Tabasco	248.4
1996	Jun	Tamaulipas	46.7
1996	Jun	Tlaxcala	155
1996	Jun	Veracruz	259.3
1996	Jun	Yucatán	135
1996	Jun	Zacatecas	97.1
1996	Jun	Nacional	105.5
1996	Jul	Aguascalientes	39.1
1996	Jul	Baja.California	3.4
1996	Jul	Baja.California.Sur	6
1996	Jul	Campeche	159
1996	Jul	Ciudad.de.México	109
1996	Jul	Coahuila	33.1
1996	Jul	Colima	161.9
1996	Jul	Chiapas	264.6
1996	Jul	Chihuahua	88.2
1996	Jul	Durango	61.5
1996	Jul	Guanajuato	88.5
1996	Jul	Guerrero	195.9
1996	Jul	Hidalgo	57.4
1996	Jul	Jalisco	98.8
1996	Jul	Estado.de.México	96.7
1996	Jul	Michoacán	113.4
1996	Jul	Morelos	168.2
1996	Jul	Nayarit	260.2
1996	Jul	Nuevo.León	14.5
1996	Jul	Oaxaca	318.8
1996	Jul	Puebla	256.6
1996	Jul	Querétaro	66.3
1996	Jul	Quintana.Roo	91.8
1996	Jul	San.Luis.Potosí	20.4
1996	Jul	Sinaloa	206.1
1996	Jul	Sonora	142.1
1996	Jul	Tabasco	232.6
1996	Jul	Tamaulipas	5.9
1996	Jul	Tlaxcala	115.6
1996	Jul	Veracruz	197.8
1996	Jul	Yucatán	124.4
1996	Jul	Zacatecas	74.9
1996	Jul	Nacional	112.9
1996	Ago	Aguascalientes	87.2
1996	Ago	Baja.California	0.3
1996	Ago	Baja.California.Sur	73
1996	Ago	Campeche	241.4
1996	Ago	Ciudad.de.México	114.7
1996	Ago	Coahuila	108.1
1996	Ago	Colima	303
1996	Ago	Chiapas	237.6
1996	Ago	Chihuahua	153.5
1996	Ago	Durango	153.4
1996	Ago	Guanajuato	173.2
1996	Ago	Guerrero	203.3
1996	Ago	Hidalgo	126.6
1996	Ago	Jalisco	149.4
1996	Ago	Estado.de.México	93
1996	Ago	Michoacán	141.8
1996	Ago	Morelos	230.6
1996	Ago	Nayarit	237.7
1996	Ago	Nuevo.León	187.4
1996	Ago	Oaxaca	310.4
1996	Ago	Puebla	419.1
1996	Ago	Querétaro	51.5
1996	Ago	Quintana.Roo	172.8
1996	Ago	San.Luis.Potosí	255.8
1996	Ago	Sinaloa	246
1996	Ago	Sonora	89.6
1996	Ago	Tabasco	217.1
1996	Ago	Tamaulipas	185.8
1996	Ago	Tlaxcala	137.4
1996	Ago	Veracruz	284.7
1996	Ago	Yucatán	82.2
1996	Ago	Zacatecas	107.3
1996	Ago	Nacional	165.9
1996	Sep	Aguascalientes	130.7
1996	Sep	Baja.California	0.7
1996	Sep	Baja.California.Sur	74.2
1996	Sep	Campeche	169
1996	Sep	Ciudad.de.México	134.8
1996	Sep	Coahuila	49.6
1996	Sep	Colima	84.1
1996	Sep	Chiapas	273.2
1996	Sep	Chihuahua	76.8
1996	Sep	Durango	85.2
1996	Sep	Guanajuato	165.7
1996	Sep	Guerrero	151.7
1996	Sep	Hidalgo	138.2
1996	Sep	Jalisco	134.3
1996	Sep	Estado.de.México	159.4
1996	Sep	Michoacán	113.7
1996	Sep	Morelos	109.9
1996	Sep	Nayarit	238.3
1996	Sep	Nuevo.León	48
1996	Sep	Oaxaca	171.8
1996	Sep	Puebla	244.5
1996	Sep	Querétaro	136
1996	Sep	Quintana.Roo	80.3
1996	Sep	San.Luis.Potosí	212.7
1996	Sep	Sinaloa	131.6
1996	Sep	Sonora	64.1
1996	Sep	Tabasco	262.1
1996	Sep	Tamaulipas	109.6
1996	Sep	Tlaxcala	161.7
1996	Sep	Veracruz	199.8
1996	Sep	Yucatán	73.4
1996	Sep	Zacatecas	103.9
1996	Sep	Nacional	114.9
1996	Oct	Aguascalientes	58.7
1996	Oct	Baja.California	20.5
1996	Oct	Baja.California.Sur	0.8
1996	Oct	Campeche	170.2
1996	Oct	Ciudad.de.México	52.1
1996	Oct	Coahuila	42.3
1996	Oct	Colima	159.4
1996	Oct	Chiapas	168
1996	Oct	Chihuahua	7.3
1996	Oct	Durango	50.9
1996	Oct	Guanajuato	51
1996	Oct	Guerrero	132.6
1996	Oct	Hidalgo	62.5
1996	Oct	Jalisco	77.3
1996	Oct	Estado.de.México	64.3
1996	Oct	Michoacán	109.2
1996	Oct	Morelos	89.6
1996	Oct	Nayarit	86.4
1996	Oct	Nuevo.León	89.5
1996	Oct	Oaxaca	114.4
1996	Oct	Puebla	144.4
1996	Oct	Querétaro	39.3
1996	Oct	Quintana.Roo	158.5
1996	Oct	San.Luis.Potosí	63
1996	Oct	Sinaloa	20.3
1996	Oct	Sonora	8
1996	Oct	Tabasco	307.4
1996	Oct	Tamaulipas	60.3
1996	Oct	Tlaxcala	41.4
1996	Oct	Veracruz	84.4
1996	Oct	Yucatán	107
1996	Oct	Zacatecas	72.5
1996	Oct	Nacional	66.8
1996	Nov	Aguascalientes	2.8
1996	Nov	Baja.California	16
1996	Nov	Baja.California.Sur	4.7
1996	Nov	Campeche	57.6
1996	Nov	Ciudad.de.México	0.3
1996	Nov	Coahuila	9.4
1996	Nov	Colima	6.3
1996	Nov	Chiapas	73.9
1996	Nov	Chihuahua	30.7
1996	Nov	Durango	9.3
1996	Nov	Guanajuato	0.5
1996	Nov	Guerrero	4.3
1996	Nov	Hidalgo	13.1
1996	Nov	Jalisco	6.5
1996	Nov	Estado.de.México	1.5
1996	Nov	Michoacán	3.9
1996	Nov	Morelos	0
1996	Nov	Nayarit	29.7
1996	Nov	Nuevo.León	7.2
1996	Nov	Oaxaca	43.4
1996	Nov	Puebla	88.3
1996	Nov	Querétaro	0
1996	Nov	Quintana.Roo	92.6
1996	Nov	San.Luis.Potosí	9.3
1996	Nov	Sinaloa	40
1996	Nov	Sonora	6.7
1996	Nov	Tabasco	203.8
1996	Nov	Tamaulipas	18.5
1996	Nov	Tlaxcala	0
1996	Nov	Veracruz	82.5
1996	Nov	Yucatán	16.9
1996	Nov	Zacatecas	10.2
1996	Nov	Nacional	26.5
1996	Dic	Aguascalientes	0.1
1996	Dic	Baja.California	11.6
1996	Dic	Baja.California.Sur	0.2
1996	Dic	Campeche	36.5
1996	Dic	Ciudad.de.México	17.7
1996	Dic	Coahuila	2.6
1996	Dic	Colima	2.9
1996	Dic	Chiapas	46.4
1996	Dic	Chihuahua	0
1996	Dic	Durango	2.3
1996	Dic	Guanajuato	1.4
1996	Dic	Guerrero	3.3
1996	Dic	Hidalgo	6.5
1996	Dic	Jalisco	0
1996	Dic	Estado.de.México	5.8
1996	Dic	Michoacán	1.5
1996	Dic	Morelos	15.3
1996	Dic	Nayarit	0
1996	Dic	Nuevo.León	2.7
1996	Dic	Oaxaca	10.6
1996	Dic	Puebla	29.4
1996	Dic	Querétaro	0.9
1996	Dic	Quintana.Roo	36
1996	Dic	San.Luis.Potosí	23.7
1996	Dic	Sinaloa	0.1
1996	Dic	Sonora	0
1996	Dic	Tabasco	171.2
1996	Dic	Tamaulipas	12.8
1996	Dic	Tlaxcala	19.6
1996	Dic	Veracruz	47.2
1996	Dic	Yucatán	53.9
1996	Dic	Zacatecas	0
1996	Dic	Nacional	12.2
1997	Ene	Aguascalientes	20.8
1997	Ene	Baja.California	47.3
1997	Ene	Baja.California.Sur	19
1997	Ene	Campeche	33.9
1997	Ene	Ciudad.de.México	1.3
1997	Ene	Coahuila	7.7
1997	Ene	Colima	0.8
1997	Ene	Chiapas	17
1997	Ene	Chihuahua	7.8
1997	Ene	Durango	27.1
1997	Ene	Guanajuato	2.6
1997	Ene	Guerrero	0.1
1997	Ene	Hidalgo	7.8
1997	Ene	Jalisco	5.2
1997	Ene	Estado.de.México	2
1997	Ene	Michoacán	2.8
1997	Ene	Morelos	0.3
1997	Ene	Nayarit	49.4
1997	Ene	Nuevo.León	9.8
1997	Ene	Oaxaca	12.6
1997	Ene	Puebla	8
1997	Ene	Querétaro	1.1
1997	Ene	Quintana.Roo	45.1
1997	Ene	San.Luis.Potosí	11.8
1997	Ene	Sinaloa	30.9
1997	Ene	Sonora	3.2
1997	Ene	Tabasco	124.3
1997	Ene	Tamaulipas	6.4
1997	Ene	Tlaxcala	9
1997	Ene	Veracruz	36.8
1997	Ene	Yucatán	18.6
1997	Ene	Zacatecas	30.2
1997	Ene	Nacional	16.8
1997	Feb	Aguascalientes	13.9
1997	Feb	Baja.California	10.3
1997	Feb	Baja.California.Sur	0.4
1997	Feb	Campeche	63.7
1997	Feb	Ciudad.de.México	1.7
1997	Feb	Coahuila	24.5
1997	Feb	Colima	0
1997	Feb	Chiapas	39.7
1997	Feb	Chihuahua	7.8
1997	Feb	Durango	6.2
1997	Feb	Guanajuato	1.4
1997	Feb	Guerrero	0
1997	Feb	Hidalgo	7.3
1997	Feb	Jalisco	1.8
1997	Feb	Estado.de.México	1
1997	Feb	Michoacán	0.2
1997	Feb	Morelos	0.3
1997	Feb	Nayarit	15.3
1997	Feb	Nuevo.León	12.6
1997	Feb	Oaxaca	8.7
1997	Feb	Puebla	28.4
1997	Feb	Querétaro	0
1997	Feb	Quintana.Roo	73.1
1997	Feb	San.Luis.Potosí	11.8
1997	Feb	Sinaloa	1
1997	Feb	Sonora	8.2
1997	Feb	Tabasco	159.5
1997	Feb	Tamaulipas	12.1
1997	Feb	Tlaxcala	1.2
1997	Feb	Veracruz	28.3
1997	Feb	Yucatán	20.3
1997	Feb	Zacatecas	9.8
1997	Feb	Nacional	15.8
1997	Mar	Aguascalientes	17.5
1997	Mar	Baja.California	0
1997	Mar	Baja.California.Sur	0
1997	Mar	Campeche	21.9
1997	Mar	Ciudad.de.México	33.2
1997	Mar	Coahuila	61.3
1997	Mar	Colima	9.5
1997	Mar	Chiapas	14.4
1997	Mar	Chihuahua	12.4
1997	Mar	Durango	15
1997	Mar	Guanajuato	28.8
1997	Mar	Guerrero	7.3
1997	Mar	Hidalgo	62.8
1997	Mar	Jalisco	17.7
1997	Mar	Estado.de.México	19.9
1997	Mar	Michoacán	7.2
1997	Mar	Morelos	13
1997	Mar	Nayarit	7.2
1997	Mar	Nuevo.León	90.3
1997	Mar	Oaxaca	17.6
1997	Mar	Puebla	81.6
1997	Mar	Querétaro	15.7
1997	Mar	Quintana.Roo	24.4
1997	Mar	San.Luis.Potosí	73.2
1997	Mar	Sinaloa	3.5
1997	Mar	Sonora	3.2
1997	Mar	Tabasco	40.6
1997	Mar	Tamaulipas	124.6
1997	Mar	Tlaxcala	42.5
1997	Mar	Veracruz	61.6
1997	Mar	Yucatán	8.5
1997	Mar	Zacatecas	13
1997	Mar	Nacional	28.3
1997	Abr	Aguascalientes	27.6
1997	Abr	Baja.California	4.8
1997	Abr	Baja.California.Sur	2.5
1997	Abr	Campeche	51.2
1997	Abr	Ciudad.de.México	60.2
1997	Abr	Coahuila	31.5
1997	Abr	Colima	1.3
1997	Abr	Chiapas	37.3
1997	Abr	Chihuahua	32.8
1997	Abr	Durango	22.5
1997	Abr	Guanajuato	42.7
1997	Abr	Guerrero	8.8
1997	Abr	Hidalgo	78.9
1997	Abr	Jalisco	26.7
1997	Abr	Estado.de.México	25.3
1997	Abr	Michoacán	10.2
1997	Abr	Morelos	53.5
1997	Abr	Nayarit	26.6
1997	Abr	Nuevo.León	95.7
1997	Abr	Oaxaca	34.6
1997	Abr	Puebla	60.3
1997	Abr	Querétaro	53.8
1997	Abr	Quintana.Roo	53.7
1997	Abr	San.Luis.Potosí	85.3
1997	Abr	Sinaloa	33.6
1997	Abr	Sonora	11.6
1997	Abr	Tabasco	84.3
1997	Abr	Tamaulipas	125
1997	Abr	Tlaxcala	100
1997	Abr	Veracruz	80.4
1997	Abr	Yucatán	52.6
1997	Abr	Zacatecas	20.1
1997	Abr	Nacional	38.5
1997	May	Aguascalientes	10.8
1997	May	Baja.California	0.1
1997	May	Baja.California.Sur	1
1997	May	Campeche	89.2
1997	May	Ciudad.de.México	63
1997	May	Coahuila	66.2
1997	May	Colima	4.2
1997	May	Chiapas	62.4
1997	May	Chihuahua	24.2
1997	May	Durango	19.2
1997	May	Guanajuato	28.8
1997	May	Guerrero	21
1997	May	Hidalgo	90.3
1997	May	Jalisco	21
1997	May	Estado.de.México	33.7
1997	May	Michoacán	12.8
1997	May	Morelos	32.4
1997	May	Nayarit	4.2
1997	May	Nuevo.León	63.5
1997	May	Oaxaca	33.7
1997	May	Puebla	82
1997	May	Querétaro	42.2
1997	May	Quintana.Roo	34.3
1997	May	San.Luis.Potosí	63.5
1997	May	Sinaloa	7
1997	May	Sonora	11.2
1997	May	Tabasco	154.3
1997	May	Tamaulipas	80.7
1997	May	Tlaxcala	89.3
1997	May	Veracruz	109.6
1997	May	Yucatán	75.2
1997	May	Zacatecas	23.6
1997	May	Nacional	39.6
1997	Jun	Aguascalientes	44.5
1997	Jun	Baja.California	0.9
1997	Jun	Baja.California.Sur	1.1
1997	Jun	Campeche	114.1
1997	Jun	Ciudad.de.México	84.3
1997	Jun	Coahuila	77.2
1997	Jun	Colima	45.3
1997	Jun	Chiapas	198.8
1997	Jun	Chihuahua	37.9
1997	Jun	Durango	50.6
1997	Jun	Guanajuato	82.5
1997	Jun	Guerrero	141.6
1997	Jun	Hidalgo	69.5
1997	Jun	Jalisco	111.4
1997	Jun	Estado.de.México	93.6
1997	Jun	Michoacán	70.5
1997	Jun	Morelos	106.2
1997	Jun	Nayarit	127
1997	Jun	Nuevo.León	40.1
1997	Jun	Oaxaca	141.1
1997	Jun	Puebla	96.2
1997	Jun	Querétaro	38.4
1997	Jun	Quintana.Roo	174.1
1997	Jun	San.Luis.Potosí	91.2
1997	Jun	Sinaloa	32.4
1997	Jun	Sonora	7.2
1997	Jun	Tabasco	162.4
1997	Jun	Tamaulipas	83.3
1997	Jun	Tlaxcala	71.1
1997	Jun	Veracruz	142.2
1997	Jun	Yucatán	101.4
1997	Jun	Zacatecas	62.3
1997	Jun	Nacional	75
1997	Jul	Aguascalientes	58.4
1997	Jul	Baja.California	0.2
1997	Jul	Baja.California.Sur	15.7
1997	Jul	Campeche	213.5
1997	Jul	Ciudad.de.México	204.9
1997	Jul	Coahuila	25.9
1997	Jul	Colima	155.5
1997	Jul	Chiapas	181.5
1997	Jul	Chihuahua	97.8
1997	Jul	Durango	82.5
1997	Jul	Guanajuato	109.4
1997	Jul	Guerrero	152.9
1997	Jul	Hidalgo	42.8
1997	Jul	Jalisco	136.5
1997	Jul	Estado.de.México	129.7
1997	Jul	Michoacán	111.8
1997	Jul	Morelos	131.2
1997	Jul	Nayarit	275
1997	Jul	Nuevo.León	14.4
1997	Jul	Oaxaca	213.9
1997	Jul	Puebla	321.3
1997	Jul	Querétaro	261.3
1997	Jul	Quintana.Roo	84
1997	Jul	San.Luis.Potosí	86
1997	Jul	Sinaloa	116.9
1997	Jul	Sonora	59.9
1997	Jul	Tabasco	177.5
1997	Jul	Tamaulipas	15.7
1997	Jul	Tlaxcala	75.3
1997	Jul	Veracruz	245.2
1997	Jul	Yucatán	130.9
1997	Jul	Zacatecas	99.6
1997	Jul	Nacional	105.6
1997	Ago	Aguascalientes	41.9
1997	Ago	Baja.California	0
1997	Ago	Baja.California.Sur	64.8
1997	Ago	Campeche	263.9
1997	Ago	Ciudad.de.México	139.4
1997	Ago	Coahuila	17.3
1997	Ago	Colima	116
1997	Ago	Chiapas	180.6
1997	Ago	Chihuahua	110.1
1997	Ago	Durango	56.5
1997	Ago	Guanajuato	101.4
1997	Ago	Guerrero	105.2
1997	Ago	Hidalgo	51.9
1997	Ago	Jalisco	107
1997	Ago	Estado.de.México	96.3
1997	Ago	Michoacán	109
1997	Ago	Morelos	99.7
1997	Ago	Nayarit	389.9
1997	Ago	Nuevo.León	17.3
1997	Ago	Oaxaca	124.3
1997	Ago	Puebla	183
1997	Ago	Querétaro	34
1997	Ago	Quintana.Roo	124.1
1997	Ago	San.Luis.Potosí	63.2
1997	Ago	Sinaloa	148.7
1997	Ago	Sonora	134
1997	Ago	Tabasco	219.8
1997	Ago	Tamaulipas	30.4
1997	Ago	Tlaxcala	99.9
1997	Ago	Veracruz	177.1
1997	Ago	Yucatán	119
1997	Ago	Zacatecas	63.8
1997	Ago	Nacional	103.3
1997	Sep	Aguascalientes	26.6
1997	Sep	Baja.California	55.4
1997	Sep	Baja.California.Sur	133.6
1997	Sep	Campeche	204.4
1997	Sep	Ciudad.de.México	114.6
1997	Sep	Coahuila	43.2
1997	Sep	Colima	137.4
1997	Sep	Chiapas	339.8
1997	Sep	Chihuahua	68.3
1997	Sep	Durango	65.9
1997	Sep	Guanajuato	35.1
1997	Sep	Guerrero	169.7
1997	Sep	Hidalgo	64
1997	Sep	Jalisco	76.2
1997	Sep	Estado.de.México	86.9
1997	Sep	Michoacán	60.2
1997	Sep	Morelos	125
1997	Sep	Nayarit	149.7
1997	Sep	Nuevo.León	80.6
1997	Sep	Oaxaca	243
1997	Sep	Puebla	267.7
1997	Sep	Querétaro	22.9
1997	Sep	Quintana.Roo	249.5
1997	Sep	San.Luis.Potosí	82.1
1997	Sep	Sinaloa	160.6
1997	Sep	Sonora	56.4
1997	Sep	Tabasco	340.4
1997	Sep	Tamaulipas	92.5
1997	Sep	Tlaxcala	117.7
1997	Sep	Veracruz	254.6
1997	Sep	Yucatán	105.6
1997	Sep	Zacatecas	38.8
1997	Sep	Nacional	115.7
1997	Oct	Aguascalientes	45.9
1997	Oct	Baja.California	0.2
1997	Oct	Baja.California.Sur	0.5
1997	Oct	Campeche	143.6
1997	Oct	Ciudad.de.México	52.7
1997	Oct	Coahuila	35
1997	Oct	Colima	125.8
1997	Oct	Chiapas	183.3
1997	Oct	Chihuahua	5.9
1997	Oct	Durango	12.6
1997	Oct	Guanajuato	45.5
1997	Oct	Guerrero	179.3
1997	Oct	Hidalgo	85.4
1997	Oct	Jalisco	50.9
1997	Oct	Estado.de.México	35.8
1997	Oct	Michoacán	52.2
1997	Oct	Morelos	104.4
1997	Oct	Nayarit	71.3
1997	Oct	Nuevo.León	96.2
1997	Oct	Oaxaca	287.8
1997	Oct	Puebla	190.8
1997	Oct	Querétaro	21.7
1997	Oct	Quintana.Roo	121.6
1997	Oct	San.Luis.Potosí	173.4
1997	Oct	Sinaloa	24.6
1997	Oct	Sonora	3.4
1997	Oct	Tabasco	269.8
1997	Oct	Tamaulipas	199.4
1997	Oct	Tlaxcala	72.5
1997	Oct	Veracruz	205.4
1997	Oct	Yucatán	113.8
1997	Oct	Zacatecas	34.2
1997	Oct	Nacional	77.1
1997	Nov	Aguascalientes	14.2
1997	Nov	Baja.California	15.5
1997	Nov	Baja.California.Sur	18.7
1997	Nov	Campeche	144.3
1997	Nov	Ciudad.de.México	15.4
1997	Nov	Coahuila	17.8
1997	Nov	Colima	87.1
1997	Nov	Chiapas	181.6
1997	Nov	Chihuahua	20.7
1997	Nov	Durango	21.8
1997	Nov	Guanajuato	11.5
1997	Nov	Guerrero	28
1997	Nov	Hidalgo	19.5
1997	Nov	Jalisco	25.2
1997	Nov	Estado.de.México	11.6
1997	Nov	Michoacán	20.5
1997	Nov	Morelos	27.8
1997	Nov	Nayarit	84.8
1997	Nov	Nuevo.León	22.7
1997	Nov	Oaxaca	151.9
1997	Nov	Puebla	77.5
1997	Nov	Querétaro	5.4
1997	Nov	Quintana.Roo	234.7
1997	Nov	San.Luis.Potosí	18
1997	Nov	Sinaloa	64.8
1997	Nov	Sonora	37.5
1997	Nov	Tabasco	308.4
1997	Nov	Tamaulipas	27.8
1997	Nov	Tlaxcala	32.6
1997	Nov	Veracruz	174
1997	Nov	Yucatán	65.4
1997	Nov	Zacatecas	23.2
1997	Nov	Nacional	51.5
1997	Dic	Aguascalientes	0.5
1997	Dic	Baja.California	47.8
1997	Dic	Baja.California.Sur	10.6
1997	Dic	Campeche	68
1997	Dic	Ciudad.de.México	7.3
1997	Dic	Coahuila	9.6
1997	Dic	Colima	9.3
1997	Dic	Chiapas	39.3
1997	Dic	Chihuahua	29.7
1997	Dic	Durango	13.3
1997	Dic	Guanajuato	0.1
1997	Dic	Guerrero	9.8
1997	Dic	Hidalgo	5.4
1997	Dic	Jalisco	0.4
1997	Dic	Estado.de.México	4.6
1997	Dic	Michoacán	1.3
1997	Dic	Morelos	12.7
1997	Dic	Nayarit	13.2
1997	Dic	Nuevo.León	4.4
1997	Dic	Oaxaca	17.5
1997	Dic	Puebla	26.4
1997	Dic	Querétaro	0.2
1997	Dic	Quintana.Roo	46.8
1997	Dic	San.Luis.Potosí	4.8
1997	Dic	Sinaloa	46.6
1997	Dic	Sonora	59.8
1997	Dic	Tabasco	93.4
1997	Dic	Tamaulipas	10.7
1997	Dic	Tlaxcala	9.8
1997	Dic	Veracruz	35.1
1997	Dic	Yucatán	23.3
1997	Dic	Zacatecas	5.5
1997	Dic	Nacional	24.9
1998	Ene	Aguascalientes	0
1998	Ene	Baja.California	22.3
1998	Ene	Baja.California.Sur	0.2
1998	Ene	Campeche	30.8
1998	Ene	Ciudad.de.México	9.3
1998	Ene	Coahuila	3.2
1998	Ene	Colima	0.1
1998	Ene	Chiapas	14
1998	Ene	Chihuahua	0.1
1998	Ene	Durango	0.2
1998	Ene	Guanajuato	0.9
1998	Ene	Guerrero	0
1998	Ene	Hidalgo	17.9
1998	Ene	Jalisco	0.1
1998	Ene	Estado.de.México	6.3
1998	Ene	Michoacán	0.2
1998	Ene	Morelos	1.6
1998	Ene	Nayarit	0.8
1998	Ene	Nuevo.León	1.9
1998	Ene	Oaxaca	33.8
1998	Ene	Puebla	24.3
1998	Ene	Querétaro	1.3
1998	Ene	Quintana.Roo	167
1998	Ene	San.Luis.Potosí	10.6
1998	Ene	Sinaloa	0
1998	Ene	Sonora	0
1998	Ene	Tabasco	73.8
1998	Ene	Tamaulipas	2.1
1998	Ene	Tlaxcala	4.4
1998	Ene	Veracruz	35.7
1998	Ene	Yucatán	45.4
1998	Ene	Zacatecas	0.3
1998	Ene	Nacional	12.2
1998	Feb	Aguascalientes	1
1998	Feb	Baja.California	148.1
1998	Feb	Baja.California.Sur	8
1998	Feb	Campeche	9.5
1998	Feb	Ciudad.de.México	0
1998	Feb	Coahuila	5.2
1998	Feb	Colima	0
1998	Feb	Chiapas	9
